Seed_ID,Seed_Name,Soil_Types,Plant_Category,Season,Watering,Fertilization_List,Fertilization_Time,Best_Growing_Areas,Temperature,Soil_Temperature,Precipitation,Soil_Moisture,Sunshine_Duration,Humid,Watering_min_x,SeedName2,Plant_Name,English_Name,Area_Require,Height_Max,Soil_Depth,Precip,Image_URL
27237,Chondrophylla Fremontii,"[""Sandy"",""Loamy""]",Flowering Plant,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""California"",""Nevada"",""Arizona""]",25.0,20.0,650.0,0.3,25000.0,70.0,,,,,,,,,
27238,Criminalis Fremontii,"[""Sandy loam"",""Loamy sand""]",Flowering plant,"[""Late spring"",""Summer""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwest United States"",""Northern Mexico""]",20.0,15.0,400.0,0.3,4000.0,60.0,,,,,,,,,
27239,Gentiana Aquatica,"[""Loam"",""Sandy Loam"",""Clay""]",Perennial,"[""Spring"",""Summer""]",2-Jan,"[""10-10-10"",""5-10-5""]",4,"[""Europe"",""North America"",""Asia""]",15.0,15.0,800.0,0.4,3500.0,70.0,,,,,,,,,
27240,Geum geniculatum,"[""Sandy loam"",""Loam"",""Clay loam""]",Herbaceous perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",17.5,17.5,650.0,0.3,7200.0,70.0,,,,,,,,,
27241,Geheebia Gigantea,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4 (weeks interval),"[""Tropical regions"",""Subtropical regions""]",25.0,20.0,750.0,0.4,20000.0,80.0,,,,,,,,,
27242,Didymodon giganteus,"[""Sandy soil"",""Loamy soil""]",Moss,"[""Spring"",""Summer""]",12,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""Shaded areas"",""Rocky areas""]",20.0,15.0,125.0,0.3,20000.0,70.0,,,,,,,,,
27243,Gentiana glauca,"[""Well-drained"",""Loamy"",""Sandy""]",Perennial,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Slow-release fertilizer"",""Organic compost""]",4-6 weeks interval,"[""Rock gardens"",""Alpine meadows"",""Woodland gardens""]",17.5,17.5,1000.0,0.4,25000.0,60.0,,,,,,,,,
27244,Dasystephana Glauca,"[""Well-drained soil"",""Sandy soil""]",Ornamental Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizers"",""Slow-release fertilizers""]",4 weeks interval,"[""Tropical regions"",""Subtropical regions""]",20.0,20.0,750.0,0.3,20000.0,60.0,,,,,,,,,
27245,Gentianodes Glauca,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mountainous regions"",""Alpine meadows"",""Subalpine forests""]",15.0,17.5,1000.0,0.35,30000.0,70.0,,,,,,,,,
27246,Geum Glaciale,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",Every 2 days,"[""Organic compost"",""Slow-release fertilizer""]",Every 4 weeks,"[""Alpine regions"",""Rocky slopes""]",5.0,7.5,500.0,0.25,2500.0,70.0,,,,,,,,,
27247,Novosieversia Glacialis,"[""Well-drained soil"",""Loamy soil""]",Flowering Plant,"[""Late spring"",""Summer""]",12,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",6,"[""Mountainous regions"",""Arctic regions""]",7.5,4.0,750.0,0.3,20000.0,80.0,,,,,,,,,
27248,Gentiana ×grandilacustris,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",3-Feb,"[""Liquid fertilizer"",""Slow-release granular fertilizer""]",6-Apr,"[""Alpine meadows"",""Rock gardens""]",11.5,14.0,1150.0,0.3,3000.0,70.0,,,,,,,,,
27249,Geocalyx Graveolens,"[""Sandy loam"",""Clay loam""]",Flowering Plant,"[""Spring"",""Summer""]",Every 2 days,"[""Organic compost"",""NPK fertilizer""]",Every 4 weeks,"[""Full sun"",""Well-drained soil""]",22.5,21.5,650.0,0.3,15000.0,60.0,,,,,,,,,
27250,Geranium Hanaense,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Asia"",""Europe"",""North America""]",20.0,15.0,500.0,0.3,26000.0,80.0,,,,,,,,,
27252,Geranium Hillebrandii,"[""Loam"",""Sandy loam"",""Clay""]",Flowering plant,"[""Spring"",""Summer""]",3-Feb,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""Mediterranean region"",""Southwestern United States"",""Australia""]",22.5,17.5,400.0,0.3,30000.0,60.0,,,,,,,,,
27253,Geranium Humile,"[""Sandy loam"",""Loamy sand""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""Organic compost"",""Slow-release granular fertilizer""]",6,"[""Europe"",""North America"",""Asia""]",20.0,20.0,500.0,0.3,36000.0,60.0,,,,,,,,,
27254,Gentianopsis Holopetala,"[""Well-drained soil"",""Loamy soil""]",Flowering Plant,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Organic compost"",""Slow-release fertilizer""]",4 weeks interval,"[""Mountainous regions"",""Alpine meadows""]",15.0,10.0,750.0,0.45,3000.0,60.0,,,,,,,,,
27255,Gentiana holopetala,"[""Loam"",""Clay""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release fertilizer""]",4,"[""Alps"",""Carpathians"",""Pyrenees""]",12.5,7.5,900.0,0.3,20000.0,70.0,,,,,,,,,
27256,Geranium Homeanum,"[""Loam"",""Clay"",""Silt""]",Perennial,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus""]",6,"[""Europe"",""North America"",""Asia""]",20.0,15.0,650.0,0.3,22000.0,60.0,,,,,,,,,
27257,Geranium Glabratum,"[""Sandy loam"",""Loamy sand""]",Herbaceous perennial,"[""Spring"",""Summer"",""Autumn""]",Every 2 days,"[""10-10-10"",""5-10-5""]",Every 4 weeks,"[""Temperate regions"",""Mediterranean climates""]",20.0,15.0,650.0,0.3,30000.0,70.0,,,,,,,,,
27258,Geranium Ibericum,"[""Well-drained soil"",""Sandy soil""]",Perennial,"[""Spring"",""Summer""]",Every 2 days,"[""Organic compost"",""Slow-release fertilizer""]",4 weeks interval,"[""Mediterranean region"",""Central Asia""]",20.0,20.0,500.0,0.3,22000.0,60.0,,,,,,,,,
27259,Geranium Nepalense,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",8 hours interval,"[""Organic compost"",""Slow-release granular fertilizer""]",4 weeks interval,"[""Himalayan region"",""Subtropical areas""]",12.5,20.0,750.0,0.3,22000.0,70.0,,,,,,,,,
27260,Gerbera Jamesonii,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",Every 2 days,"[""Nitrogen"",""Potassium""]",Every 4 weeks,"[""Mediterranean"",""Subtropical""]",21.0,20.0,750.0,0.45,22000.0,70.0,,,,,,,,,
27261,Geranium Kauaiense,"[""Sandy loam"",""Clay loam""]",Perennial,"[""Year-round""]",2,"[""NPK fertilizer"",""Organic compost""]",4,"[""Hawaii"",""Kauai""]",20.0,21.5,750.0,0.2,30000.0,80.0,,,,,,,,,
27262,Geum Laciniatum,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",Every 2 days,"[""Organic compost"",""Slow-release fertilizer""]",Every 4 weeks,"[""North America"",""Europe"",""Asia""]",20.0,15.0,650.0,0.3,4000.0,60.0,,,,,,,,,
27263,Geranium Lentum,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""10-10-10"",""12-12-12"",""15-15-15""]",4,"[""Mediterranean region"",""South Africa"",""Mexico""]",17.5,15.0,500.0,0.3,20000.0,60.0,,,,,,,,,
27264,Geocaulon Lividum,"[""Loam"",""Sandy Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",2,"[""Nitrogen-based Fertilizer"",""Potassium-based Fertilizer""]",4,"[""Tropical Rainforests"",""Subtropical Regions"",""Equatorial Regions""]",20.0,22.5,750.0,0.3,20000.0,60.0,,,,,,,,,
27265,Comandra Lividum,"[""Sandy"",""Loamy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",3,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Northern United States"",""Canada"",""Northeast Asia""]",17.5,15.0,500.0,0.225,25000.0,70.0,,,,,,,,,
27266,Gentiana linearis,"[""Loamy"",""Sandy""]",Flowering plant,"[""Late spring"",""Early summer""]",2-3 hours interval,"[""Nitrogen-based fertilizers"",""Phosphorus-based fertilizers""]",4 (weeks interval),"[""Mountainous regions"",""Alpine meadows""]",15.0,10.0,750.0,0.3,25000.0,70.0,,,,,,,,,
27267,Dasystephana linearis,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Herbaceous Perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical"",""Mediterranean""]",20.0,17.5,750.0,0.3,500.0,60.0,,,,,,,,,
27268,Gentiana Saponaria,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus""]",4,"[""Alps"",""Himalayas""]",15.0,12.5,700.0,0.3,20000.0,60.0,,,,,,,,,
27269,Genista linifolia,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mediterranean"",""Temperate"",""Subtropical""]",17.5,20.0,650.0,0.25,25000.0,60.0,,,,,,,,,
27270,Cytisus linifolius,"[""Well-drained"",""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer"",""Autumn""]",48,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Mediterranean region"",""California"",""South Africa""]",17.5,17.5,500.0,0.3,30000.0,60.0,,,,,,,,,
27271,Teline Linifolia,"[""Sandy"",""Loamy"",""Clayey""]",Shrub,"[""Spring"",""Summer""]",24,"[""NPK"",""Organic compost""]",4,"[""Coastal regions"",""Mediterranean climates""]",20.0,15.0,750.0,0.3,15000.0,70.0,,,,,,,,,
27272,Gelsemium,"[""Loam"",""Silt"",""Sand""]",Flowering plant,"[""Spring"",""Summer""]",3-Feb,"[""NPK"",""Compost""]",6-Apr,"[""North America"",""Asia"",""Europe""]",20.0,20.0,750.0,0.3,30000.0,70.0,,,,,,,,,
27273,Geranium lucidum,"[""Loam"",""Sandy"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",2,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mediterranean region"",""Central Europe"",""Southwestern Asia""]",20.0,20.0,650.0,0.3,22000.0,60.0,,,,,,,,,
27274,Gentiana lutea,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Alps"",""Carpathian Mountains""]",15.0,12.5,750.0,0.5,25000.0,60.0,,,,,,,,,
27275,Geranium Maculatum,"[""Loam"",""Clay"",""Silt""]",Perennial,"[""Late Spring"",""Summer""]",2,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Eastern North America"",""Midwestern United States"",""Eastern Canada""]",17.5,15.0,750.0,0.35,22000.0,70.0,,,,,,,,,
27276,Genista maderensis,"[""Sandy"",""Loamy"",""Clay""]",Shrub,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Mediterranean"",""Subtropical"",""Temperate""]",21.5,17.5,500.0,0.25,28000.0,70.0,,,,,,,,,
27277,Geranium Maderense,"[""Sandy loam"",""Loam"",""Clay""]",Flowering Plant,"[""Spring"",""Summer""]",3-Feb,"[""NPK 10-10-10"",""NPK 5-10-10""]",4,"[""Madeira"",""Canary Islands"",""Azores""]",17.5,15.0,750.0,0.3,30000.0,70.0,,,,,,,,,
27278,Geum ×macneillii,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Perennial,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""Compost""]",4,"[""Full Sun"",""Partial Shade""]",17.5,17.5,750.0,0.4,30000.0,80.0,,,,,,,,,
27279,Geum macrophyllum,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""Organic compost"",""Slow-release fertilizer""]",4,"[""Northwestern United States"",""British Columbia""]",20.0,15.0,750.0,0.3,20000.0,70.0,,,,,,,,,
27280,Geum ×macranthum,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial flower,"[""Late spring"",""Summer""]",Every 2 days,"[""10-10-10 NPK fertilizer"",""Compost""]",Every 4 weeks,"[""Full sun"",""Partial shade""]",20.0,15.0,650.0,0.4,15000.0,60.0,,,,,,,,,
27281,Acomastylis macrantha,"[""Well-drained"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",2,"[""Organic compost"",""Slow-release fertilizer""]",6,"[""North America"",""Europe""]",15.0,12.5,750.0,0.3,25000.0,60.0,,,,,,,,,
27282,Geum schofieldii,"[""Loam"",""Sandy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""NPK"",""Compost""]",4,"[""North America"",""Europe"",""Asia""]",15.0,12.5,750.0,0.45,30000.0,60.0,,,,,,,,,
27283,Sieversia ×macrantha,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",12,"[""Organic compost"",""Slow-release granular fertilizer""]",8,"[""Mountainous regions"",""Alpine meadows""]",15.0,12.5,750.0,0.3,4000.0,60.0,,,,,,,,,
27284,Gentianopsis macrantha,"[""Loamy"",""Sandy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",24 hours interval,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4 weeks interval,"[""Mountainous regions"",""Alpine meadows"",""Grassy slopes""]",10.0,15.0,750.0,0.45,2000.0,70.0,,,,,,,,,
27285,Gentiana grandis,"[""Loamy"",""Sandy""]",Perennial,"[""Late spring"",""Summer""]",2,"[""Nitrogen"",""Potassium""]",4,"[""Mountainous regions"",""Alpine meadows""]",15.0,12.5,1000.0,0.3,22000.0,60.0,,,,,,,,,
27286,Gentianopsis macounii,"[""Sandy loam"",""Loamy sand"",""Silt loam""]",Flowering plant,"[""Late spring"",""Summer""]",3-Feb,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Rocky mountains"",""Alpine meadows""]",20.0,15.0,750.0,0.45,22000.0,60.0,,,,,,,,,
27287,Anthopogon Tonsum,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",48 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 weeks interval,"[""Himalayas"",""Alps""]",15.0,12.5,750.0,0.35,500.0,60.0,,,,,,,,,
27288,Gentiana gaspensis,"[""Sandy"",""Clay"",""Loamy""]",Flowering Plant,"[""Spring"",""Summer""]",Every 2 days,"[""Nitrogen-based"",""Phosphorus-based""]",Every 4 weeks,"[""Mountainous regions"",""Alpine meadows""]",15.0,11.5,700.0,0.4,2200.0,60.0,,,,,,,,,
27289,Gentiana Macounii,"[""Loamy"",""Sandy""]",Perennial Flower,"[""Late spring"",""Summer""]",3-Feb,"[""Organic compost"",""Slow-release fertilizer""]",8-Jun,"[""Rocky Mountains"",""Alpine regions""]",15.0,10.0,750.0,0.45,22000.0,60.0,,,,,,,,,
27290,Gentianopsis procera,"[""Sandy loam"",""Loam"",""Clay loam""]",Flowering Plant,"[""Late spring"",""Summer"",""Early autumn""]",6 hours interval,"[""NPK 20-10-10"",""Organic compost""]",4 weeks interval,"[""Mountains"",""Alpine meadows"",""Grasslands""]",17.5,15.0,750.0,0.4,22000.0,60.0,,,,,,,,,
27291,Gentiana tonsa,"[""Loamy soil"",""Sandy soil""]",Perennial,"[""Late spring"",""Summer""]",Every 2-3 days,"[""Nitrogen-based fertilizers"",""Phosphorus-based fertilizers""]",Every 4-6 weeks,"[""Alpine regions"",""Mountainous areas""]",2.5,10.0,750.0,0.3,3000.0,70.0,,,,,,,,,
27292,Geum Oregonense,"[""Loam"",""Sandy Loam""]",Perennial,"[""Late Spring"",""Summer""]",2-3 hours interval,"[""Organic Compost"",""Slow-release granular fertilizer""]",4 weeks interval,"[""Northwestern United States"",""Western Canada""]",17.5,15.0,800.0,0.35,4000.0,70.0,,,,,,,,,
27293,Geum perincisum,"[""Loam"",""Silt"",""Clay""]",Perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",17.5,15.0,750.0,0.45,30000.0,70.0,,,,,,,,,
27294,Geocarpon Minimum,"[""Sandy"",""Loamy"",""Clayey""]",Perennial,"[""Spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Rocky Mountains"",""Great Basin"",""Mojave Desert""]",15.0,20.0,350.0,0.2,30000.0,70.0,,,,,,,,,
27295,Gentianella microcalyx,"[""Loamy soil"",""Sandy soil""]",Herbaceous perennial,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Organic compost"",""Slow-release fertilizer""]",4-6 (weeks interval),"[""Alpine regions"",""Mountainous areas""]",20.0,15.0,750.0,0.4,22000.0,70.0,,,,,,,,,
27296,Gentiana Microcalyx,"[""Well-drained"",""Loamy""]",Flower,"[""Late spring"",""Early summer""]",2,"[""Nitrogen-based"",""Phosphorus-based""]",4,"[""Mountain regions"",""Alpine meadows""]",20.0,15.0,650.0,0.3,50000.0,70.0,,,,,,,,,
27297,Geniostoma micranthum,"[""Sandy loam"",""Clay loam"",""Silty loam""]",Shrub,"[""Start of summer"",""Rainy season""]",2,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""Tropical regions"",""Subtropical regions"",""Coastal areas""]",25.0,27.5,1250.0,0.25,25000.0,80.0,,,,,,,,,
27298,Geranium molle,"[""Sandy loam"",""Loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""NPK 10-10-10"",""Organic compost""]",6-Apr,"[""Mediterranean"",""Temperate"",""Subtropical""]",20.0,17.5,650.0,0.3,26000.0,70.0,,,,,,,,,
27299,Genista monspessulana,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",2-3 hours interval,"[""NPK 10-10-10"",""Compost""]",4 weeks interval,"[""Mediterranean region"",""California"",""South Africa""]",20.0,15.0,650.0,0.3,22000.0,70.0,,,,,,,,,
27300,Cytisus Monspessulanus,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mediterranean region"",""Southwestern United States""]",17.5,20.0,450.0,0.2,12000.0,70.0,,,,,,,,,
27301,Teline Monspessulana,"[""Sandy soil"",""Loamy soil""]",Shrub,"[""Spring"",""Summer""]",48 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 weeks interval,"[""Mediterranean region"",""Coastal areas""]",12.5,17.5,750.0,0.3,3500.0,70.0,,,,,,,,,
27302,Geranium Multiflorum,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""Asia"",""North America""]",17.5,20.0,650.0,0.3,30000.0,50.0,,,,,,,,,
27303,Geranium Ovatifolium,"[""Well-drained"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",3-Feb,"[""Nitrogen-based"",""Phosphorus-based""]",4,"[""Mediterranean"",""Temperate""]",20.0,20.0,750.0,0.3,22000.0,70.0,,,,,,,,,
27304,Neurophyllodes multiflorum,"[""Loamy"",""Sandy""]",Flowering plant,"[""Summer"",""Rainy""]",72,"[""NPK"",""Organic compost""]",6,"[""Tropical regions"",""Subtropical regions""]",25.0,20.0,1250.0,0.3,20000.0,60.0,,,,,,,,,
27305,Neurophyllodes Ovatifolium,"[""Loam"",""Sandy loam"",""Clay loam""]",Shrub,"[""Start of summer"",""Spring"",""Autumn""]",48,"[""Nitrogen-based"",""Phosphorus-based""]",8,"[""Tropical regions"",""Subtropical regions"",""Mediterranean climates""]",23.0,20.0,1250.0,0.3,22000.0,70.0,,,,,,,,,
27306,Gentiana newberryi,"[""Well-drained"",""Sandy"",""Loamy""]",Perennial,"[""Late spring"",""Summer""]",12,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer"",""Potassium-based fertilizer""]",4,"[""Mountainous regions"",""Alpine meadows"",""Subalpine forests""]",17.5,15.0,750.0,0.4,30000.0,60.0,,,,,,,,,
27307,Geranium nepalense,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Himalayas"",""Alpine regions"",""Temperate regions""]",20.0,15.0,1000.0,0.3,40000.0,60.0,,,,,,,,,
27308,Gentiana Tiogana,"[""Well-drained soil"",""Loamy soil""]",Flowering Plant,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4-6 weeks interval,"[""Mountainous regions"",""Alpine meadows""]",17.5,12.5,600.0,0.3,4000.0,70.0,,,,,,,,,
27309,Gentiana nivalis,"[""Well-drained"",""Loamy""]",Perennial,"[""Late spring"",""Summer""]",2-3 hours interval,"[""Organic fertilizer"",""Slow-release fertilizer""]",4-6 weeks interval,"[""Alpine regions"",""Mountainous areas""]",2.5,2.5,750.0,0.45,4000.0,80.0,,,,,,,,,
27310,Calathiana Nivalis,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizers"",""Potassium-based fertilizers""]",4 weeks interval,"[""Temperate regions"",""Subtropical regions""]",20.0,15.0,750.0,0.3,20000.0,60.0,,,,,,,,,
27311,Geniostoma,"[""Loam"",""Clay"",""Silt""]",Shrub,"[""Spring"",""Summer"",""Autumn""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical"",""Mediterranean""]",25.0,20.0,750.0,0.45,30000.0,60.0,,,,,,,,,
27312,Genipa americana,"[""Well-drained"",""Sandy loam"",""Clay loam""]",Fruit,"[""Summer"",""Rainy season""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical regions"",""South America"",""Central America""]",26.0,27.5,2250.0,0.45,24000.0,80.0,,,,,,,,,
27313,Genista,"[""Sandy"",""Loamy""]",Shrub,"[""Spring"",""Summer""]",3-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Mediterranean"",""Coastal"",""Mountainous""]",20.0,17.5,500.0,0.25,25000.0,60.0,,,,,,,,,
27315,Gentiana,"[""Well-drained"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",2-3 hours interval,"[""Organic compost"",""Slow-release fertilizer""]",6 (weeks interval),"[""Alpine regions"",""Mountainous areas""]",12.5,12.5,750.0,0.4,40000.0,60.0,,,,,,,,,
27316,Gentianella,"[""Loam"",""Sandy loam"",""Clay loam""]",Perennial,"[""Late spring"",""Summer""]",Every 3-4 days,"[""General purpose fertilizer"",""Organic compost""]",Every 4 weeks,"[""Alpine regions"",""Mountainous areas""]",7.5,15.0,750.0,0.3,3000.0,70.0,,,,,,,,,
27317,Gentianopsis,"[""Loam"",""Silt"",""Clay""]",Flowering Plant,"[""Late spring"",""Summer""]",3-Feb,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",6,"[""Mountain regions"",""Alpine meadows""]",17.5,20.0,750.0,0.3,25000.0,70.0,,,,,,,,,
27319,Geocarpon,"[""Sandy"",""Loamy""]",Succulent,"[""Spring"",""Summer""]",Every 7 days,"[""NPK 10-10-10""]",Every 4 weeks,"[""Southwestern United States"",""Mexico""]",25.0,20.0,300.0,0.3,3000.0,60.0,,,,,,,,,
27320,Geocalyx,"[""Sandy"",""Loamy""]",Flowering Plant,"[""Spring"",""Summer""]",2,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical""]",21.5,22.5,650.0,0.3,30000.0,70.0,,,,,,,,,
27321,Geodorum,"[""Loam"",""Silt"",""Clay""]",Orchid,"[""Year-round""]",Every 2-3 days,"[""Slow-release fertilizer"",""Organic fertilizer""]",Every 2-4 weeks,"[""Tropical regions"",""Subtropical regions""]",25.0,27.5,1500.0,0.3,20000.0,80.0,,,,,,,,,
27322,Geoffroea decorticans,"[""Sandy"",""Loamy"",""Clayey""]",Legume,"[""Late spring"",""Summer""]",24,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Southwestern United States"",""Mexico"",""Argentina""]",27.5,30.0,450.0,0.2,22000.0,70.0,,,,,,,,,
27323,Geophila repens,"[""Sandy loam"",""Loam"",""Clay loam""]",Herbaceous plant,"[""Year-round""]",Every 2-3 days,"[""NPK fertilizers"",""Organic compost""]",Every 4-6 weeks,"[""Tropical regions"",""Subtropical regions""]",25.0,22.5,1150.0,0.3,22000.0,60.0,,,,,,,,,
27324,Geranium Oreganum,"[""Well-drained"",""Sandy loam""]",Flowering,"[""Spring"",""Summer""]",48,"[""Slow-release fertilizer"",""Liquid fertilizer""]",4,"[""Mediterranean"",""Temperate""]",20.0,17.5,600.0,0.4,30000.0,60.0,,,,,,,,,
27325,Geothallus,"[""Sandy"",""Loamy"",""Clayey""]",Moss,"[""Spring"",""Autumn""]",24,"[""Organic moss fertilizer"",""Nitrogen-based fertilizer""]",8,"[""Shaded areas"",""Moist environments""]",15.0,10.0,750.0,0.2,3000.0,80.0,,,,,,,,,
27326,Gentiana Parryi,"[""Well-drained soil"",""Sandy soil""]",Flowering Plant,"[""Late spring"",""Summer""]",Every 2-3 days,"[""Organic compost"",""Slow-release balanced fertilizer""]",Every 4-6 weeks,"[""Mountain regions"",""Alpine meadows""]",15.0,10.0,400.0,0.3,20000.0,60.0,,,,,,,,,
