Names,Description,url
"Double Cutting Zinnias
              Cabaret","(Zinnia elegans)
EXCLUSIVE - Our own wildly extravagant blend of big ruffled zinnias in fabulous “dance all night” hot colors. Cabaret turns up the volume in sizzling shades of bright rose, rich purple, brilliant lilac, magenta, deep orange and warm yellow. These fully double, multi branching beauties bloom hard all season. Celebrate summer by cutting armloads of these long-stemmed flowers that practically arrange themselves in bouquets of dancing colors.
            
            
            
            
      			
              
                Seed Count: Approx. 125-130 / Weight: 1 g",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Butterfly Zinnias
              Cha-Cha-Cha","(Zinnia elegans)
EXCLUSIVE - Cha-Cha-Cha’s fully double bright blossoms will illuminate your garden all season in festive hues of deep red, gold, cerise, orange, yellow and rose. Pick these free flowering beauties often for instant bouquets. Easy to grow, these zinnias produce large, richly colored flowers on shorter 2 to 2 1/2 foot stems, perfect for low borders, garden beds or containers. Best of all, butterflies are drawn to Cha-Cha-Cha’s masses of joyous-colored flowers from dawn to dusk.
            
            
            
            
      			
              
                Seed Count: Approx. 70-75 / Weight: 500 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Cutting Zinnias
              Cool Crayon Colors","(Zinnia elegans)
EXCLUSIVE - My custom blend offers you gorgeous, florist-quality zinnias in lovely shades that make color coordinated bouquets as you pick them. These densely petaled, fully double flowers in deep lavender, carmine-rose, soft pink, and white are beautiful both in the garden and cut for flower arrangements. The branched 3 to 3 1/2 foot tall plants have outstanding garden performance and stand up well to both summer rain and heat, yielding armfuls of long-stemmed flowers all season.
            
            
            
            
      			
              
                Seed Count: Approx. 85-90 / Weight: 750 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Heirloom Zinnias
              Cut and Come Again","(Zinnia pumila)
This beloved, old fashioned zinnia got its name because the sturdy, vigorous plants bear continuously for months, providing armfuls of sweet, candy-bright flowers to enjoy both indoors and out. Cut and Come Again blooms in a wonderful color range that includes cream, salmon, rose pink, scarlet, butter yellow, magenta, crimson and cheerful orange. The vibrant, many-petaled 2 to 3 inch blooms come in double, single and semi-double flower forms with centers that open into a circle of golden stars.
            
            
            
            
      			
              
                Seed Count: Approx. 135 / Weight: 1 g",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Heirloom Zinnias
              Granny’s Bouquet","(Zinnia elegans)
EXCLUSIVE - We’ve made our own carefree mix of hard-to-find varieties with different flower forms. Enjoy antique bicolor-splashed “Carousel,” exotic needle-petal “Cactus,” chartreuse ruffled “Envy” and free-blooming starry crested “California Giant.” This charming collage comes in all the radiant zinnia shades including orange, scarlet, cherry, violet, rose, salmon, cream, gold, yellow and chartreuse. These easy growing and rewarding old-fashioned favorites are perfect for long blooming borders and centerpiece bouquets.
            
            
            
            
      			
              
                Seed Count: Approx. 135 / Weight: 1 g",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Heirloom Zinnias
              Green Envy","(Zinnia elegans)
Green Envy belongs in every flower arranger’s garden! Its unusual vivid chartreuse color sets off brighter summer flowers with style and pizzazz and harmonizes equally well with soft pastels. We had our Dutch growers specially select this semi-double Envy seed for best flower form and color. Easy to grow and quick to bloom, zinnias give more flowers with less effort than other summer annuals, so you can enjoy eye-catching bouquets all summer long.
            
            
            
            
      			
              
                Seed Count: Approx. 100 / Weight: 750 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Heirloom Rainbow Flowers Colorful, Carefree Zinnias","(Zinnia elegans)
Our special blend of beautiful, free-flowering California Giant double zinnias with dense overlapping petals in a full range of vivid, clear colors. These easy to grow heirlooms provide a rich pollen and nectar source for foraging bees, butterflies and many native pollinators, with plenty for long-lasting bouquets that practically arrange themselves.

Annual, Frost Tender
Ample 26.5 gm. seed covers 400 sq.ft.

Gardening Resources: Beneficials & Pollinators

For general information about pollinators visit: www.xerces.org/pollinator-conservation

            
            
            
            
      			
              
                Seed Count: Weight: 26.5 g",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Cactus Zinnias
              Heirloom Raggedy Anne","(Zinnia elegans)
EXCLUSIVE - These giant flowering cactus zinnias have jolly 4-5 inch flower faces with curved and twisted narrow petals like quilled chrysanthemums. Raggedy Anne’s branching plants grow 3-4 feet tall and bloom merrily, lighting up the garden for weeks on end. We’ve custom mixed and coordinated the radiant shades of canary and golden yellow, orange, crimson, scarlet, coral, carmine rose, lilac rose, pink and white – you will have dozens of glowing bouquets of these exuberant old fashioned flowers.
            
            
            
            
      			
              
                Seed Count: Approx. 60 / Weight: 750 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Cutting Zinnias
              Hot Crayon Colors","(Zinnia elegans)
EXCLUSIVE - Right out of the crayon box of intense colors, this blend of hot shades combines scarlet red, citrus orange and golden yellow varieties for bright summer borders and sizzling bouquets of gorgeous florist quality zinnias. These award winners offer you densely petaled, fully double flowers with outstanding garden performance. The well-branched 3 to 3 1/2 foot tall plants stand up well to both summer rain and heat, yielding armfuls of flowers for eye-catching, long-lasting arrangements.
            
            
            
            
      			
              
                Seed Count: Approx. 95-100 / Weight: 650 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Butterfly Zinnias
              Mighty Lion","(Zinnia elegans)
For wonderful bright color in the garden, Mighty Lion offers intense orange-red, fully double, 4 to 5 inch blossoms with multiple layers of petals that remind us of a lion's mane. These easy to grow, sun loving plants are literally covered with big glowing blossoms that attract butterflies and other pollinators and make a lively statement in the garden. The sturdy branching plants are exceptionally long blooming and their vibrant flowers make striking indoor bouquets.
            
            
            
            
      			
              
                Seed Count: Approx. 65-70 / Weight: 500 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
"Heirloom Cutting Zinnias
              Moulin Rouge","(Zinnia elegans)
EXCLUSIVE - Our own sizzling hot blend of cutting zinnias in bright scarlet, rich true crimson and deep dark red, all knockout red shades that enhance and augment each other for gorgeous bright garden color and absolutely stunning centerpiece bouquets. You will love the fully double, big flowers that bloom strongly on vigorous, branching 3 to 3 1/2 foot tall plants. These stunning and long-lasting red flowers are guaranteed to attract native pollinators, butterflies and hummingbirds to your garden.
            
            
            
            
      			
              
                Seed Count: Approx. 90-95 / Weight: 750 mg",//www.reneesgarden.com/cdn/shop/t/95/assets/renees-garden-square.png?v=153523041165464904601689719570
