Name,Description,Image URL
Early Girl,Choose Early Girl tomato seeds for a fast and early crop of delicious medium-sized red tomatoes. This is an early maturing variety for coastal grower. Read More,//www.westcoastseeds.com/cdn/shop/products/TM769-12_515x640_crop_center.jpg?v=1610581746
Tricolour Bean Blend,"The Tricolour Bean Blend is our best selling bush bean. It incorporates three varieties of bush beans that will produce purple, gold, and classic green beans. Read More",//www.westcoastseeds.com/cdn/shop/products/BN111-1_515x640_crop_center.jpg?v=1610577771
Peaches and Cream,"This fantastic mid-season bicolour hybrid produces 22cm (8.5"") long cobs, each with 18-20 rows each of white and gold kernels. The kernels actually produce two different flavours in every bite. Read More",//www.westcoastseeds.com/cdn/shop/products/CN369-1_515x640_crop_center.jpg?v=1610656348
Santo Long Standing,"Cilantro ""Santo"" is bred to be slow bolting. Direct sow short rows of Santo Long Standing cilantro seeds every other week from spring to late summer for continuous harvest. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1073-1_515x640_crop_center.jpg?v=1610584332
Salad Bowl,"These large, lime-green rosettes resit bolting for a long time in summer and do not get bitter. The frilly, deeply cut oakleaf shape has excellent flavour and good texture. Read More",//www.westcoastseeds.com/cdn/shop/products/LT460-1_515x640_crop_center.jpg?v=1610584103
Amish Paste,"Amish Paste roma tomato seeds produce large, heavy fruit that will reward your growing efforts and your palate with the richest sauces and thickest pastes. The plants have a long growing season and will produce bountiful yields of flavourful fruit until late fall. Read More",//www.westcoastseeds.com/cdn/shop/products/TM784-12_515x640_crop_center.jpg?v=1610585969
Alternative Lawn Blend,"Use Alternative Lawn Mix wildflower seeds as an alternative to lawn. It forms a low-growing, dense ground cover composed of fine fescues, flowers, and clover species, and provides a colourful and less demanding alternative to traditional grass lawns. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3454-1_515x640_crop_center.jpg?v=1610651935
Black Krim Organic,"The fruits are extremely juicy with incredibly complex sweet, smoky flavours and a hint of saltiness. The fruits mature late and are prolific producers of large fruits in the range of 227-283g (8-12 oz). Read More",//www.westcoastseeds.com/cdn/shop/products/TM794-22_515x640_crop_center.jpg?v=1610582418
Touchstone Gold Organic,This is the ultimate golden beet. Its roots are smooth and orange/red on the outside with intensely golden flesh beneath and subtle banding. The green tops are tall and strong — not to mention sweet and delicious. Read More,//www.westcoastseeds.com/cdn/shop/products/BT179-2_515x640_crop_center.jpg?v=1610588786
Silver Dollar,"This tender perennial shrub is grown for its firm round leaves that grow along the length of pliable, somewhat pendant branches. The leaves are smooth and silvery blue-green in colour, and provide amazing contrast of both shape and colour in flower arrangements. Read More",//www.westcoastseeds.com/cdn/shop/products/FL1209-Eucalyptus-Seeds-for-Organic-Growing_515x640_crop_center.jpg?v=1610657009
Sweet Basil,"Sweet Basil seeds produce vigorous plants that grow big, mid-green leaves all summer long. Keep picking the growing tips and the 2 pairs of leaves below them for the kitchen. Read More",//www.westcoastseeds.com/cdn/shop/products/Sweet-Basil-Seeds-HR1034-1_515x640_crop_center.jpg?v=1610579375
Sunburst,"Sunburst scallopini seeds produce a big bush bearing vivid deep yellow pattypans that look like jewels. These dazzling miniatures are best picked at 5cm (2""). Read More",//www.westcoastseeds.com/cdn/shop/products/SQ716-1_515x640_crop_center.jpg?v=1610652875
Easter Egg II,"Easter Egg II radish seeds are a blend of six distinctly coloured radishes. The flesh is white and the roots can become relatively large without getting pithy. Look for white, rose pink, bubblegum pink, amethyst, mauve, scarlet and purple roots. Read More",//www.westcoastseeds.com/cdn/shop/products/RD674-1_515x640_crop_center.jpg?v=1610656177
Pink Brandywine Organic,Pink Brandywine Organic tomato seeds represent one of the most celebrated heirloom seeds of all. Read More,//www.westcoastseeds.com/cdn/shop/products/TM853Tomato_Brandywine_515x640_crop_center.jpg?v=1645125155
Rosemary,"Rosemary has stiff stems with crisp, fir-like leaves and a strong, rich aroma. Dried leaves release more flavour if freshly crushed. Plant in full sun in the garden or a big container. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1125-2_515x640_crop_center.jpg?v=1610656361
Bee Garden Blend,The Bee Garden Blend wildflower seeds are specially blended by our Certified Bee Master for use in managed landscapes such as disused laneways; verges; or along the edges of cultivated areas in residential or agricultural properties. Read More,//www.westcoastseeds.com/cdn/shop/products/FL3540-2_515x640_crop_center.jpg?v=1610581428
Masai Bush Bean Seeds,"This French filet type bean has superb flavour. The tender, uniform, 10cm (4”) long beans are produced in abundant yields on tidy, upright plants. Read More",//www.westcoastseeds.com/cdn/shop/products/BN118_Masai_Beans_1_515x640_crop_center.jpg?v=1610656428
Socrates Organic,"Sweet and crunchy Socrates Organic is a thin-skinned Beit Alpha variety specially bred for cool conditions. It stays productive under lower light conditions in the autumn and early spring, but it thrives in poly-tunnels, greenhouses, and in the field. Read More",//www.westcoastseeds.com/cdn/shop/products/CU414-Socrates-Organic-Cucumber-Seeds_515x640_crop_center.jpg?v=1610578275
Purple Coneflowers Echinacea,Purple Coneflowers Echinacea seeds produce plants that are long-blooming from July to October. At home as a border feature or in the vegetable garden. Read More,//www.westcoastseeds.com/cdn/shop/products/FL2482-1_515x640_crop_center.jpg?v=1610654199
Eiffel,"Like Ramrod scallions, Eiffel produces a nice, strong, upright growing, white Lisbon type scallion with little or no bulbing at the root end, even in the heat of summer. This variety grows straight, with mild, crisp, appealing flavour and good uniformity. Read More",//www.westcoastseeds.com/cdn/shop/products/ON556-1_515x640_crop_center.jpg?v=1610577952
Tom Thumb,"Plant Tom Thumb lettuce seeds for the smallest lettuce of all - a tennis ball-sized Bibb that will fit in the palm of your hand. The small heads have creamy yellow centers with medium green, slightly crumpled wrapper leaves. Read More",//www.westcoastseeds.com/cdn/shop/products/490-TomtThumb-Lettuce-Seeds_515x640_crop_center.jpg?v=1610656637
Cucamelon,"Also known as the Mexican Sour Gherkin, cucamelon seeds produce vines that could be mistaken for regular cucumber plants. The plants are not quite as productive as cucumbers, but the fruits are amazingly cute and novel. Read More",//www.westcoastseeds.com/cdn/shop/products/Cucamelon-Seeds_515x640_crop_center.jpg?v=1610656580
Fernleaf Dill,"A dwarf variety of dill, growing to only 30-45cm (12-18""), Fernleaf dill bears tidy, bright yellow umbels that quickly ripen into masses of seed. Read More",//www.westcoastseeds.com/cdn/shop/products/HR1081-3_515x640_crop_center.jpg?v=1610579816
Patterson Coated,"Patterson onion seeds produce very round, uniform bulbs with strong skins and a capacity for storage that can stretch to several months. It is the perfect onion for fall and winter use, but they may last until the following spring in the right conditions. Read More",//www.westcoastseeds.com/cdn/shop/products/ON591-Bejo_Patterson_Onion_515x640_crop_center.jpg?v=1610656621
Desert Organic,"CERTIFIED ORGANIC! Incredible speed and uniformity combine with amazing disease resistance. The fruits produced by Desert Organic zucchini seeds are smooth and dark-skinned with light speckles, and they have no trouble setting in hot weather. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ800-desert-zucchini-seeds_515x640_crop_center.jpg?v=1610587586
Supersweet 100 F1,"The small, 2.5cm (1"") fruits of this aptly named cherry tomato grow on large, multi-branched clusters of delicious, super sweet fruits that... Read More",//www.westcoastseeds.com/cdn/shop/files/TM762Supersweet100_Apr2023_V_Syngenta_515x640_crop_center.jpg?v=1698870977
Red Robin,"Red Robin tomato seeds produce hardy, compact dwarf plants that deliver high yields of delicious cherry tomatoes. Red Robin tomato plants are easy to grow, and best suited for containers whether located indoors or outdoors. Read More",//www.westcoastseeds.com/cdn/shop/products/Red-Robin-Tomato-Seeds-TM826-1_515x640_crop_center.jpg?v=1610656416
Tip Top Alaska Salmon,"All the nasturtiums in the Tip Top Alaska series have attractive, mottled foliage and flowers that are held up, over the leaves.... Read More",//www.westcoastseeds.com/cdn/shop/products/FL3004-1_515x640_crop_center.jpg?v=1610584428
Genovese,Genovese basil seeds are the very best Italian pesto variety of basil. This is the traditional Italian heirloom variety of basil. Read More,//www.westcoastseeds.com/cdn/shop/products/HR1014-1_515x640_crop_center.jpg?v=1610652175
Astro,Astro arugula seeds produce plants with leaves that are less lobed and more strap-like. Its mild flavour add depth and sophistication to any salad. Read More,//www.westcoastseeds.com/cdn/shop/products/Astro-Arugula-Seeds-MS483-1_515x640_crop_center.jpg?v=1610579783
Vegetable Spaghetti Squash,"Sow Vegetable Spaghetti squash seeds for fruits that actually appear to be stuffed with cooked spaghetti. The pale yellow, oval fruits grow to 25cm (10"") on long, productive vines. Read More",//www.westcoastseeds.com/cdn/shop/products/SQ735-Vegetable-Spaghetti-0X7A0694_515x640_crop_center.jpg?v=1610588578
Amazing,"The plants are medium sized, with domed, tightly packed curds, and they're not particularly fussy about temperature stress, either cold or hot. Read More",//www.westcoastseeds.com/cdn/shop/products/CF306-1_515x640_crop_center.jpg?v=1610656524
Dark Green Italian,"Flat, dark green leaves are deeply cut, with a rich parsley flavour ideal for cooking or salads. Dark Green Italian Parsley Seeds are easy to grow, sturdy plants with stiff upright stems. Read More",//www.westcoastseeds.com/cdn/shop/products/Dark-Green-Italian-Organic-Parsley-Seeds-HR572-1_515x640_crop_center.jpg?v=1610577931
Supremo,Supremo Roma tomato seeds are a good choice for growing in large containers. Plants are determinate (bush) with a concentrated set of large and very large red fruits. Read More,//www.westcoastseeds.com/cdn/shop/products/TM829_Supremo_515x640_crop_center.jpg?v=1610656876
Baby Boo,"These adorable mini, creamy-white pumpkin grows to around the size of a tennis ball. The vigorous, vining plant produces numerous fruits that... Read More",//www.westcoastseeds.com/cdn/shop/files/EctGCDK64JNGgCyDPtAQ5d0B7p8rlFh9zMY3uvfMmY6kOw_515x640_crop_center.jpg?v=1698865965
Fresca Strawberry Seeds,"Fresca strawberry seeds are so tiny it's hard to believe that these miniature seeds produce big, mouthwatering traditional strawberries. Start the seeds indoors during the winter and place the seedlings out after the last frost. Read More",//www.westcoastseeds.com/cdn/shop/products/FR_Fresca_Strawberries_1_515x640_crop_center.jpg?v=1610583169
Hummingbird Blend,"Attract hummingbirds to your growing area with these beautiful Hummingbird Blend wildflower seeds. The twelve species in this mix are some of the most attractive nectar-bearing flowers available, and have a long blooming period. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3444-1_515x640_crop_center.jpg?v=1610589634
Kelsae Coated,"For truly enormous onions, choose Kelsae sweet onion seeds. This HEIRLOOM cross of two exhibition onions was developed in Scotland in the 1950s. Kelsae is a sweet, mild, white onion of the long day variety, suited to growing in northern regions. Read More",//www.westcoastseeds.com/cdn/shop/products/ON573-1_515x640_crop_center.jpg?v=1610587959
Iceland Poppy,"The Iceland Poppy is a hardy, but short-lived perennial, grown as a biennial in Coastal gardens. Either way, they self sow readily, so will last for years at a time. The large, cup shaped blooms have a texture like crepe paper and appear in a range of subdued pastel colours. Read More",//www.westcoastseeds.com/cdn/shop/products/FL3141-1_515x640_crop_center.jpg?v=1610656898
Purple Bumble Bee Organic,"Purple Bumble Bee Organic tomato seeds are CERTIFIED ORGANIC! Super cute cherry tomatoes with red skins and purple stripes. The sweet round fruits have excellent flavour and grow to a uniform 4cm (1.5"") across. Read More",//www.westcoastseeds.com/cdn/shop/products/TM835-Purple-Bumble-Bee-Organic-Tomato-Seeds_515x640_crop_center.jpg?v=1610656659
Manitoba,Manitoba tomato seeds produce vigorous determinate plants that thrive in cool climates with short seasons. An excellent choice on the West Coast. Read More,//www.westcoastseeds.com/cdn/shop/products/TM820-12_515x640_crop_center.jpg?v=1610657039
