Name,Image URL 1,Description
Delphinium Pacific Giants King Arthur Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giants_king_arthur.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Pacific Giant Round Table Mix Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giant_-_round_table.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Pacific Giant Guinevere Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giants_guinevere.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Pacific Giant Blue Jay Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giant_blue_jay.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Pacific Giant Black Knight Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giant_black_knight.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Pacific Giant Astolat Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_pacific_giant_astolat.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium New Millennium Hybrids Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_new_millennium_hybrids_2.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeHybrid (F1) Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Bedding, Landscape ShapeSpike"
Delphinium Magic Fountain White with Dark Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_white_with_dark_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain White Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_white_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Sky Blue with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_sky_blue_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Mixed Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_mix.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Netting Recommended Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Mid Blue with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_mid_blue_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Lilac Pink with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_lilac_pink_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Lavender with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_lavender_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Dark Blue with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_dark_blue_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Good for Overwintering, Cold Tolerant, Heat Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Dark Blue with Dark Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_dark_blue_with_dark_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Crystal Mix Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_crystal_mix.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Good for Overwintering, Cold Tolerant Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Magic Fountain Cherry Blossom with White Bee Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_magic_fountain_cherry_blosson_with_white_bee.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators ShapeSpike"
Delphinium Excalibur Mix Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/e/delphinium_excalibur_mix.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthApril, May, June Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsPartial Sun, Shade Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators, Bedding, Landscape ShapeSpike"
